SAMPLE_ID,STRUCTURE_ID,PREFERRED_LCMS_METHOD,SPE_METHOD,METHOD,SPE_SUCCESSFUL,CRASHED_OUT,SAMPLE_STATUS,SAMPLE_CURRENT_STATUS,TERMINATION_CAUSE,TERMINATION_STEP,TERMINATION_DETAILS,REACTION_SCALE_(mmol),SELECTED_FRACTIONS,VOLUME_COLLECTED_(mL),TOTAL_FRACTIONS_COLLECTED,RECOVERED_SAMPLE_DRY_MASS_(mg),PERCENT_YIELD,%_PURITY_(BY_LCMS),PURIFICATION_COMMENTS,EXTRA_COMMENTS,MolWt,ExactMolWt,logP,HBD,HBA,TPSA,Flexibility,Rotatable Bonds,qed,HeavyAtomMolWt,MolLogP,MolMR,FractionCSP3,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,BalabanJ,BertzCT,HallKierAlpha,Ipc,Kappa2,LabuteASA,PEOE_VSA10,PEOE_VSA2,SMR_VSA10,SMR_VSA4,SlogP_VSA2,SlogP_VSA6,MaxEStateIndex,MinEStateIndex,EState_VSA3,EState_VSA8,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,Principal component 1,Principal component 2,Principal component 3,class
00YRP22-084-006,00YRP22-084-006,Gemini LpH,MCX,MCX/Gemini LpH,True,,In progress,Completed & Stored,,,,0.1,F1L/F3S,9.78,1.0,18.0,92.70%,100%,,,581.42,580.1141065,1.991,1,12,142.3,0.1778,8,0.378973861,559.244,3.15898,144.1427,0.307692308,204,0.27483207,-0.477964896,1.075,1.429699506,1657.591848,-4.18,2205265355.0,10.76671313,237.554561,11.81873315,14.68775618,45.91916417,0.0,85.80151434,30.85374135,13.85222712,-0.412553236,61.06785963,20.16532066,40,1,12,0,2,2,1,3,4,9,1,14,5,0,1,1,6,-2.0322197502733883,6.667942365302617,-1.6565933084013247,3
00YRP22-091-001_S2,00YRP22-091-001,,HLB,HLB/,True,,In progress,Synthesis,,,,0.1,,,,,0.00%,,,,668.751,668.2217174,4.014,1,11,139.4,0.2453,13,0.209528693,635.487,4.9124,176.826,0.257142857,246,0.303059013,-0.472662387,1.125,1.228886601,2172.401547,-5.16,38517940559.0,13.52167507,277.3038871,18.2485073,4.794537184,27.14991033,0.0,59.97144171,72.79640482,14.32601993,-3.949590017,47.74322925,15.77244045,48,1,11,0,1,1,3,2,5,9,1,13,11,0,1,1,6,0.28671699421059216,5.076613752233421,-1.0907391297435882,3
01RTS-02-008,01RTS-02-008,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,,,,,0.1,F3S/F4L,17.9,1.0,,35.10%,0.64335878,0.981,,552.0,551.1699728,6.399,2,6,70.15,0.186,8,0.278462755,526.8,7.0606,145.6904,0.206896552,200,0.415985524,-0.365581336,0.923076923,1.380399967,1479.737837,-4.11,661272428.8,11.32732727,228.4116979,5.817862778,0.0,29.13730346,0.0,33.9884941,78.86277189,13.10236281,-4.492564966,49.14081305,10.63357721,39,2,6,0,1,1,3,1,4,4,2,10,5,0,0,0,5,0.28671699421059216,5.076613752233421,-1.0907391297435882,3
01RTS-02-009,01RTS-02-009,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,,,,,0.1,F3S/F4L,,1.0,,0.00%,0.635194258,0.986,,552.0,551.1699728,6.399,2,6,70.15,0.186,8,0.278462755,526.8,7.0606,145.6904,0.206896552,200,0.415912065,-0.365581336,0.897435897,1.360292889,1462.487837,-4.11,665647472.4,11.32732727,228.4116979,5.817862778,0.0,29.13730346,0.0,33.9884941,78.86277189,13.00100503,-4.43419814,54.82819933,10.63357721,39,2,6,0,1,1,3,1,4,4,2,10,5,0,0,0,5,-2.150977873738525,-1.3228366316364026,-1.2508014686764362,2
01RTS-02-011,01RTS-02-011,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,,,,,0.1,F3S/F4L,16.68,1.0,,19.11%,0.7366263,0.973,,566.027,565.1856228,6.285,2,6,70.15,0.2045,9,0.271628139,538.811,6.7383,148.9074,0.233333333,206,0.415909855,-0.365581336,0.875,1.310858681,1479.421948,-4.11,1102548055.0,11.9574069,234.77664,5.817862778,0.0,23.44991718,0.0,33.9884941,78.86277189,12.9915074,-4.395663492,54.70426454,10.63357721,40,2,6,0,1,1,3,1,4,4,2,10,6,0,0,0,5,-0.9783719180574574,-0.7877572593348902,0.13083428808542447,2
01RTS-02-012,01RTS-02-012,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,,,,,0.1,F3L/F4S,26.17,1.0,,36.80%,0.39674256,0.68,,489.929,489.1543227,5.034,2,6,70.15,0.2162,8,0.524031348,466.745,5.0816,124.6814,0.291666667,178,0.405334859,-0.365581336,1.0,1.59490932,1157.090521,-3.33,44352057.82,10.2955663,199.7195458,12.36261918,0.0,23.44991718,0.0,46.70954902,54.59730362,12.52098426,-4.461969348,36.05130024,5.316788604,34,2,6,0,1,1,2,1,3,4,2,10,5,0,0,0,4,2.559324517084006,-3.1137145615334516,-1.8235570685396947,0
01RTS-02-014,01RTS-02-014,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,16.91,2.0,,2.51%,0.74518738,0.963,,484.991,484.1778371,4.51,2,7,83.04,0.1795,7,0.394008525,459.791,5.4368,138.4834,0.185185185,176,0.321362253,-0.365581336,0.914285714,1.411172702,1316.072564,-3.97,148809112.0,10.5275089,208.7697976,5.817862778,4.983978521,29.13730346,0.0,38.97247262,79.1237249,12.92098743,-0.133495641,43.32295028,15.61755573,35,2,7,0,1,1,2,2,4,5,2,8,5,0,0,0,5,-5.327926558342279,-1.2507566171078748,1.7357769939581758,2
01RTS-02-015,01RTS-02-015,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,21.95,1.0,,27.80%,0.5184456,0.887,,484.991,484.1778371,4.51,2,7,83.04,0.1795,7,0.394008525,459.791,5.4368,138.4834,0.185185185,176,0.322529725,-0.365581336,0.914285714,1.411172702,1316.072564,-3.97,148809112.0,10.5275089,208.7697976,11.63572556,5.316788604,29.26777996,0.0,38.97247262,78.99324839,12.9013956,-0.168217864,49.14081305,15.61755573,35,2,7,0,1,1,2,2,4,5,2,8,5,0,0,0,5,4.453336780313713,-3.022128115642076,-2.1577943969196367,0
01RTS-02-016,01RTS-02-016,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L/F4S,14.88,2.0,,19.35%,0.56595773,0.859,,492.023,491.2088029,4.684,2,7,79.38,0.1795,7,0.540573552,461.783,4.6983,137.6004,0.37037037,182,0.317135258,-0.381289765,1.0,1.379246815,1167.488138,-3.16,148809112.0,11.05492854,210.42548,5.817862778,0.0,23.44991718,0.0,53.24409886,54.59730362,12.99939446,-0.007847493,51.51408089,10.63357721,35,2,7,0,2,2,2,1,3,5,2,8,5,0,1,1,5,0.2865325302393741,5.184664690573381,-0.9496933935185936,3
01RTS-02-017,01RTS-02-017,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,,1.0,,0.00%,0.393926167,0.872,,492.023,491.2088029,4.973,2,7,79.38,0.1795,7,0.522023698,461.783,5.0459,137.3504,0.37037037,182,0.318927511,-0.365581336,1.028571429,1.379246815,1167.488138,-3.16,148809112.0,11.05492854,210.42548,12.04576395,0.0,23.44991718,0.0,46.82327723,54.59730362,12.96021079,-0.195183469,44.90719893,10.63357721,35,2,7,0,2,2,2,1,3,5,2,8,5,0,1,1,5,1.872963661096668,-2.1905565940605203,-0.9936871395822062,0
01RTS-02-023,01RTS-02-023,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,16.63,1.0,,35.51%,0.5637767,0.987,,516.02,515.1888164,5.562,2,6,70.15,0.1951,8,0.337329149,488.804,5.8586,143.8634,0.206896552,188,0.317184374,-0.365581336,0.891891892,1.350724624,1381.19802,-3.97,350579708.6,11.39233738,220.0806271,11.63508362,0.0,23.44991718,0.0,33.9884941,78.86277189,13.17355382,-0.29602794,49.86770668,10.63357721,37,2,6,0,1,1,3,1,4,4,2,8,6,0,0,0,5,0.2865325302393741,5.184664690573381,-0.9496933935185936,3
01RTS-02-024,01RTS-02-024,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L/F4S,14.59,1.0,,28.25%,0.7853753,0.942,,501.993,501.1731663,5.772,2,6,70.15,0.175,7,0.342326403,476.793,6.1809,140.6464,0.178571429,182,0.321360561,-0.365581336,0.916666667,1.397578021,1364.486258,-3.97,212100049.0,10.7458631,213.715685,11.63508362,0.0,29.13730346,0.0,33.9884941,78.86277189,13.2211591,-0.344596895,49.01033655,10.63357721,36,2,6,0,1,1,3,1,4,4,2,8,5,0,0,0,5,-4.79995840141107,-1.3086814403846563,1.1546330530415339,2
01RTS-02-025,01RTS-02-025,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,12.28,1.0,,34.69%,0.568183829,0.9,,498.03,497.1982382,5.502,2,6,70.15,0.2,8,0.357224712,469.806,5.7195,143.9054,0.206896552,182,0.317184374,-0.365581336,0.833333333,1.366040656,1330.337959,-3.9,246851541.1,11.22581623,215.9150917,5.817862778,0.0,23.44991718,0.0,33.9884941,84.92913896,12.94531141,-0.061594659,44.84507337,10.63357721,36,2,6,0,1,1,3,1,4,4,2,7,6,0,0,0,5,0.5423405330553693,6.1510340573250115,-1.1547591786746247,3
01RTS-02-026,01RTS-02-026,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L/F4S,12.85,1.0,,28.86%,0.714993273,0.963,,485.966,485.1793946,5.129,2,6,70.15,0.2162,8,0.504894517,459.758,5.1729,129.2254,0.32,178,0.317319325,-0.365581336,1.058823529,1.607246805,1145.404852,-3.26,51961830.66,10.77828498,201.9189525,5.817862778,0.0,23.44991718,0.0,46.45577967,54.59730362,12.89366944,-2.617559434,49.14081305,10.63357721,34,2,6,0,1,1,2,1,3,4,2,9,6,0,0,0,4,6.3874371260926415,-1.6857520499677294,-2.310451806064988,0
01RTS-02-027,01RTS-02-027,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,11.86,1.0,,3.68%,0.575812993,0.972,,502.022,501.2043862,4.421,2,8,87.97,0.2,8,0.407219267,473.798,4.453,140.6714,0.259259259,184,0.317186173,-0.365581336,1.0,1.364189726,1355.501706,-3.91,208455832.3,10.78433306,214.8872673,5.817862778,4.681802935,23.44991718,7.047671983,43.76897884,66.99099076,12.92490325,-0.089372436,49.86770668,15.73225902,36,2,8,0,1,1,2,2,4,6,2,9,6,0,0,0,5,17.66515321114578,6.377710970641663,6.7956757586755945,1
01RTS-02-028,01RTS-02-028,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,13.2,1.0,,33.63%,0.629749937,0.967,,487.991,487.1775028,4.935,2,7,83.29,0.2051,8,0.384701544,461.783,5.3125,136.1714,0.222222222,178,0.317293503,-0.467475233,0.942857143,1.37893693,1294.441688,-3.84,156562575.6,10.61164293,208.709421,11.5781102,0.0,23.44991718,0.0,33.9884941,77.41035169,12.82551975,-0.114791938,49.86770668,10.63357721,35,2,7,0,1,1,2,2,4,5,2,8,6,0,0,0,5,3.5003461014268713,-2.2580621541643904,0.5555343832323294,0
01RTS-02-029,01RTS-02-029,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L/F4S,12.77,1.0,,36.38%,0.71376463,0.99,,471.939,471.1637445,4.756,2,6,70.15,0.2222,8,0.542294612,447.747,4.7844,124.6304,0.291666667,172,0.317111874,-0.365581336,1.03030303,1.608761699,1113.263645,-3.26,34722945.61,10.57078785,195.5540104,5.817862778,0.0,23.44991718,0.0,46.95869525,54.59730362,12.50015092,-2.585152026,49.14081305,10.63357721,33,2,6,0,1,1,2,1,3,4,2,9,6,0,0,0,4,-4.085150100587989,-1.1498804760327244,1.4724811372198543,2
01RTS-02-030,01RTS-02-030,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L/F4S,9.73,1.0,,29.42%,0.731727838,1,,497.977,497.1793946,5.244,2,6,70.15,0.1795,7,0.500473997,471.769,5.317,131.7284,0.346153846,182,0.317139523,-0.365581336,1.028571429,1.372507279,1215.61895,-3.26,82552637.5,9.774747343,207.2780635,5.817862778,0.0,23.44991718,0.0,45.95286409,54.59730362,13.1721289,-2.668036742,43.32295028,10.63357721,35,2,6,1,1,2,2,1,3,4,2,9,5,1,0,1,5,-2.1937689190519363,0.5916278760934193,-1.602239290656565,2
01RTS-02-031,01RTS-02-031,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,7.0,1.0,,5.51%,0.63793562,1,,461.997,461.1982382,4.989,2,6,70.15,0.1892,7,0.556018346,433.773,5.0718,131.3984,0.346153846,170,0.317337479,-0.365581336,1.03030303,1.426387802,1162.598768,-3.12,61806391.87,9.022561233,198.9469927,5.817862778,0.0,23.44991718,0.0,39.52741935,54.59730362,12.82761867,-0.029572422,38.30031696,17.55731441,33,2,6,1,1,2,2,1,3,4,2,7,5,1,0,1,5,-2.568892872754572,-1.2042927042032792,0.47598455704818476,2
01RTS-02-032,01RTS-02-032,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,15.58,2.0,,2.93%,0.116197293,0.966,"Ops would have RunNextMethod if to intervene, but did not. Closely eluting impurity",474.996,474.1934872,4.639,2,7,93.94,0.2162,8,0.552414384,447.78,4.82148,133.4514,0.307692308,174,0.318159698,-0.365581336,1.088235294,1.628017967,1221.705649,-3.63,47923559.81,10.10346737,204.3454035,11.35678803,0.0,23.44991718,0.0,39.52741935,54.59730362,12.79539645,-0.9323502,43.32295028,16.70279852,34,2,7,0,1,1,2,1,3,5,2,8,5,0,0,0,4,-1.8210927091184779,7.69489248745655,-5.092079310097073,3
01RTS-02-033,01RTS-02-033,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L/F4S,12.63,1.0,,27.65%,0.3985674,0.938,Need to sonicate SPE fraction that is going to run prep before submitting for prep. ,526.031,525.2106947,5.846,2,6,70.15,0.1707,7,0.422248792,495.791,6.0972,140.9624,0.392857143,194,0.317132558,-0.365581336,1.0,1.343314179,1246.574848,-3.26,274957378.1,11.007354,220.0079477,5.817862778,0.0,23.44991718,0.0,45.95286409,54.59730362,13.51227021,-2.617078855,56.16459352,10.63357721,37,2,6,1,1,2,2,1,3,4,2,9,5,1,0,1,5,-3.9476899665553886,-0.8555784197871953,2.642112198026411,2
01RTS-02-034,01RTS-02-034,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L/F4S,16.23,1.0,,35.27%,0.618315664,0.928,,447.97,447.1825881,4.812,2,6,70.15,0.1944,7,0.595293476,421.762,4.6817,126.7814,0.32,164,0.317132522,-0.365581336,1.0,1.434304347,1116.57006,-3.12,49235445.65,9.165920628,192.5820506,5.817862778,0.0,23.44991718,0.0,40.03033493,54.59730362,12.62241034,0.029745099,44.34215779,10.63357721,32,2,6,1,1,2,2,1,3,4,2,7,5,1,0,1,5,-2.0052597933827916,4.853010063814779,-3.085997576647866,3
01RTS-02-035,01RTS-02-035,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,12.54,1.0,,26.60%,0.68593535,1,,515.017,514.1884018,4.545,2,8,92.27,0.1951,8,0.355482536,487.801,5.4454,145.0354,0.214285714,188,0.321408149,-0.480982331,1.0,1.379929266,1381.573397,-4.17,365258784.3,11.26214904,220.2482849,5.817862778,0.0,29.13730346,0.0,46.08227016,72.92688132,13.03683644,-0.179081904,54.89032489,15.61755573,37,2,8,0,1,1,2,2,4,6,2,9,6,0,0,0,5,-2.7738596474426664,-0.09470671830735641,2.729030681354028,2
01RTS-02-036,01RTS-02-036,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L ,14.52,1.0,,3.70%,0.47196186,0.96,,552.988,552.1652217,5.36,2,7,83.04,0.186,8,0.296980636,528.796,6.4556,143.4854,0.214285714,200,0.432833452,-0.365581336,0.948717949,1.360292889,1464.863214,-4.18,665647472.4,11.283616,227.6313459,11.51179077,0.0,29.13730346,0.0,38.97247262,72.92688132,12.97322725,-4.545309251,49.14081305,15.61755573,39,2,7,0,1,1,2,2,4,5,2,11,5,0,0,0,5,-2.7738596474426664,-0.09470671830735641,2.729030681354028,2
01RTS-02-037,01RTS-02-037,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,15.24,1.0,,29.82%,0.617214593,0.943,,487.995,487.1887361,4.611,2,8,87.97,0.1795,7,0.422879589,461.787,4.7753,137.4544,0.230769231,178,0.32145228,-0.365581336,1.028571429,1.409144947,1338.797053,-3.91,125050260.4,10.14863345,208.5223252,5.817862778,4.681802935,29.13730346,7.047671983,43.76897884,66.99099076,12.91361782,-0.145717864,49.01033655,15.73225902,35,2,8,0,1,1,2,2,4,6,2,9,5,0,0,0,5,1.1372662980965906,-3.798879879718663,-0.8235664539474703,0
01RTS-02-038,01RTS-02-038,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,1.18,1.0,,19.20%,0.6773815,1,,492.023,491.2088029,4.743,2,7,79.38,0.1795,7,0.540573552,461.783,4.6983,137.6004,0.37037037,182,0.317213562,-0.379319646,1.057142857,1.379246815,1167.488138,-3.16,148809112.0,11.05492854,210.42548,5.817862778,0.0,23.44991718,0.0,53.24409886,54.59730362,12.98465523,-0.032291938,44.90719893,10.63357721,35,2,7,0,2,2,2,1,3,5,2,8,5,0,1,1,5,-5.162422002464224,-0.4108457574620023,1.7521060054220592,2
01RTS-02-039,01RTS-02-039,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L/F4S,11.71,1.0,,4.68%,0.37781986,1,,510.001,509.1730861,4.35,2,8,106.8,0.1951,8,0.377393831,485.809,5.30848,143.1984,0.178571429,184,0.321408126,-0.365581336,1.0,1.385398362,1452.09548,-4.48,365258784.3,11.06123346,219.5273194,17.58101209,0.0,29.13730346,0.0,38.97247262,72.92688132,13.00307872,-0.22117374,54.70426454,15.61755573,37,2,8,0,1,1,2,2,4,6,2,9,5,0,0,0,5,-2.7738596474426664,-0.09470671830735641,2.729030681354028,2
01RTS-02-040,01RTS-02-040,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,12.19,1.0,,27.70%,0.1327178,0.943,,453.949,453.1731663,4.533,2,6,70.15,0.2286,8,0.57663196,428.749,4.4888,124.6014,0.291666667,166,0.317005165,-0.365581336,1.03125,1.630091442,1079.239653,-3.19,25039408.73,10.41473228,191.388475,12.49245375,0.0,23.44991718,0.0,47.20784148,54.59730362,12.45848426,-0.581517384,43.32295028,10.63357721,32,2,6,0,1,1,2,1,3,4,2,8,6,0,0,0,4,5.607230512501012,-3.705597074987212,0.4854607555156873,0
01RTS-02-041,01RTS-02-041,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,11.55,1.0,,3.94%,0.563914979,0.96,,492.023,491.2088029,4.78,2,7,79.38,0.2051,8,0.522259648,461.783,4.6983,137.6004,0.37037037,182,0.317007082,-0.376384749,1.057142857,1.358734519,1167.488138,-3.16,156562575.6,11.05492854,210.42548,5.817862778,0.0,23.44991718,0.0,53.24409886,54.59730362,12.87315013,-0.046180826,44.84507337,10.63357721,35,2,7,0,2,2,2,1,3,5,2,8,6,0,1,1,5,-0.6004601226089372,5.26836621110719,-2.5228943142626616,3
01RTS-02-042,01RTS-02-042,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,11.97,1.0,,2.80%,0.62987479,0.947,,492.023,491.2088029,4.633,2,7,79.38,0.2051,8,0.528290938,461.783,4.5558,137.5524,0.37037037,182,0.316927195,-0.381079042,1.057142857,1.358734519,1167.488138,-3.16,156562575.6,11.05492854,210.42548,5.817862778,0.0,23.44991718,5.917906046,53.74701443,54.59730362,12.88788936,-0.021736382,50.76297941,10.63357721,35,2,7,0,2,2,2,1,3,5,2,8,6,0,1,1,5,3.5003461014268713,-2.2580621541643904,0.5555343832323294,0
01RTS-02-043,01RTS-02-043,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,13.38,1.0,,19.76%,0.39969921,0.973,,503.956,503.1699728,5.36,2,6,70.15,0.2368,9,0.46765999,478.756,5.4717,129.2984,0.32,184,0.390297557,-0.365581336,1.0,1.553032736,1173.509034,-3.33,71271135.51,10.94360851,206.0844879,5.817862778,0.0,23.44991718,0.0,46.70954902,54.59730362,12.4904914,-4.31155526,49.14081305,10.63357721,35,2,6,0,1,1,2,1,3,4,2,10,6,0,0,0,4,2.559324517084006,-3.1137145615334516,-1.8235570685396947,0
01RTS-02-044,01RTS-02-044,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,12.34,1.0,,27.20%,0.39272219,0.91,,504.059,503.1546591,5.288,2,6,70.15,0.2051,8,0.349624467,477.851,5.781,141.7824,0.222222222,178,0.317211425,-0.365581336,0.942857143,1.37893693,1296.441688,-3.42,156562575.6,10.88480807,213.555455,5.817862778,0.0,34.78670306,0.0,33.9884941,72.11010052,12.87181604,-0.048125271,44.84507337,10.63357721,35,2,6,0,1,1,2,2,4,5,2,8,6,0,0,0,5,-2.568892872754572,-1.2042927042032792,0.47598455704818476,2
01RTS-02-045,01RTS-02-045,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,,1.0,,0.00%,0.566227742,0.986,,477.996,477.1931528,4.447,2,7,79.38,0.1842,7,0.572157872,449.772,4.3082,132.9834,0.346153846,176,0.317214941,-0.379236514,1.058823529,1.398522163,1151.182851,-3.16,93749135.58,10.40490263,204.0605379,5.817862778,0.0,23.44991718,0.0,53.24409886,54.59730362,12.87241034,-0.036921567,51.51408089,10.63357721,34,2,7,0,2,2,2,1,3,5,2,8,5,0,1,1,5,-4.79565459786859,-0.9922911863528127,1.6850401144325255,2
01RTS-02-048,01RTS-02-048,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,38.45,1.0,,23.60%,0.6147671,0.952,,461.997,461.1982382,5.12,2,6,70.15,0.1892,7,0.556018346,433.773,5.0718,131.3984,0.346153846,170,0.317132502,-0.365581336,1.0,1.413132698,1132.781093,-3.12,40237917.67,9.792068531,198.9469927,5.817862778,0.0,23.44991718,0.0,40.03033493,54.59730362,12.77518811,0.036411766,44.34215779,10.63357721,33,2,6,1,1,2,2,1,3,4,2,7,5,1,0,1,5,-2.7319658898247905,-1.6736623840771565,1.8052496603828312,2
YTBE04819-006,YTBE04819-006,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F1L/F2S,16.6,2.0,,24.94%,0.737292636,0.953,,320.374,320.0943114,1.289,2,7,115.0,0.2609,6,0.827429422,304.246,0.40492,80.6214,0.214285714,116,0.270992365,-0.350317799,1.181818182,1.881961469,755.6798885,-2.32,71159.26104,6.628474655,128.1996126,5.693927995,9.778515705,15.93047088,5.138973738,30.83769016,41.55463889,11.82231501,-3.678058003,12.96557803,15.28474565,22,3,7,0,0,0,1,1,2,5,2,8,5,0,0,0,2,-5.3081884674348645,-2.312382224863701,0.7835617362015662,2
YTBE04819-007,YTBE04819-007,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F1L/F2S,15.59,1.0,,17.61%,0.8228363,0.986,,303.314,303.1106726,1.697,2,6,77.02,0.2609,6,0.830431499,286.178,2.6703,82.158,0.1875,116,0.255439854,-0.507964316,0.954545455,2.306915545,641.7315377,-2.89,90161.6957,6.709602289,127.7945195,5.749511833,4.794537184,11.594566,0.0,32.34309975,36.39820241,12.30940004,-0.328756614,28.49937327,5.316788604,22,2,6,0,0,0,2,0,2,5,2,6,5,0,0,0,2,3.5595902221679396,-1.296105597287242,-2.198790838872411,0
YTBE04819-008,YTBE04819-008,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F1L/F2S,1.35,2.0,,7.90%,0.45699456,0.977,,386.835,386.1033348,1.719,0,6,59.08,0.1333,4,0.795181234,367.683,2.4644,100.2885,0.3,140,0.266891481,-0.485250936,0.888888889,1.343836926,847.3151455,-2.73,2071820.933,7.483676655,161.7694402,6.606881965,9.589074368,23.41529935,0.0,60.5040529,48.53093655,12.74975693,-0.654243756,48.2641341,0.0,27,0,6,0,2,2,2,0,2,4,0,7,2,0,1,1,4,-4.085150100587989,-1.1498804760327244,1.4724811372198543,2
YTBE04819-009,YTBE04819-009,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,11.68,1.0,,18.43%,0.294666169,0.97,,268.744,268.0978555,2.098,1,4,43.78,0.1053,2,0.845040254,251.608,1.8233,71.1343,0.461538462,98,0.257207121,-0.507119803,1.277777778,2.170332654,450.6174265,-1.26,12995.85674,5.587278307,111.7588562,5.749511833,4.794537184,17.50811962,0.0,54.04022419,18.19910121,12.32099143,-0.14787037,11.56738972,4.899909731,18,1,4,0,1,1,1,0,1,3,1,5,1,0,1,1,2,3.9196471046796963,3.3769944211391234,2.723484449884289,3
YTBE04819-010,YTBE04819-010,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F1L ,4.58,1.0,,5.21%,0.422657952,1,,437.359,436.0456256,3.547,1,5,66.48,0.1786,5,0.777319227,416.191,4.2661,105.764,0.315789474,138,0.255203047,-0.321957472,0.961538462,1.81560833,891.1621757,-1.7,839124.5673,8.328139353,162.1368024,0.0,4.794537184,37.54780106,0.0,31.71970552,57.89913954,12.90581388,-3.575127367,24.34035058,21.2467325,26,1,5,0,1,1,2,0,2,3,1,7,4,0,1,1,3,-4.955286872882672,-0.5932911693009482,2.4743318851791627,2
01RTS-02-049,01RTS-02-049,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,15.1,1.0,,22.30%,0.19634843,0.969,,476.024,475.2138883,5.425,2,6,70.15,0.1842,7,0.513554822,445.784,5.4619,136.0154,0.37037037,176,0.317132502,-0.365581336,0.970588235,1.398522163,1147.012321,-3.12,93749135.58,10.43067891,205.3119348,5.817862778,0.0,23.44991718,0.0,40.03033493,54.59730362,12.92796589,0.043078433,44.34215779,10.63357721,34,2,6,1,1,2,2,1,3,4,2,7,5,1,0,1,5,-2.0875717657862656,-1.1971147891581924,0.434318233399966,2
01RTS-02-050,01RTS-02-050,Xbridge HpH,MCX,MCX/Xbridge HpH,True,,Complete,,,,,0.1,F3L,8.53,1.0,,3.20%,0.439519187,0.95,,502.062,501.2295383,5.985,2,6,70.15,0.1707,7,0.469624727,469.806,5.7079,142.9954,0.413793103,186,0.317142422,-0.365581336,0.972222222,1.23061922,1249.666863,-3.12,340594188.0,10.09356748,217.0359879,5.817862778,0.0,23.44991718,11.83581209,40.03033493,54.59730362,13.20428486,0.071458062,43.83924221,10.63357721,36,2,6,2,1,3,2,1,3,4,2,7,5,2,0,2,6,7.477626360172469,-0.5190843077649896,-0.09947328017436766,0
