SAMPLE_ID,STRUCTURE_ID,MEASURABLE?,SAMPLE_STATUS,SAMPLE_CURRENT_STATUS,TERMINATION_CAUSE,TERMINATION_STEP,TERMINATION_DETAILS,RXN_CHEMISTRY_TYPE,REACTION_SCALE_(mmol),SYNTHESIS_COMMENTS,PREFERRED_LCMS_METHOD,SPE_METHOD,SELECTED_FRACTIONS,VOLUME_COLLECTED_(mL),TOTAL_FRACTIONS_COLLECTED,RECOVERED_SAMPLE_DRY_MASS_(mg),PERCENT_YIELD,%_PURITY_(BY_LCMS),PURIFICATION_COMMENTS,
EPYRB011-077,EPYRB011-077,TRUE,,,,,,amide,0.1,,,MCX,F3L,11.31,1,,13.40%,0.27237244,1,
EPYRB11-048,EPYRB11-048,TRUE,,,,,,amide,0.1,,,MCX,F3L,9.37,1,,16.49%,0.2832119,1,
EPYRB11-049,EPYRB11-049,TRUE,,,,,,amide,0.1,,,MCX,F3L,4.25,1,,2.40%,0.34856539,1,
EPYRB11-064,EPYRB11-064,TRUE,,,,,,amide,0.1,,,MCX,F3L,11.8,2,,9.60%,0.46498258,0.974,
EPYRB11-065,EPYRB11-065,TRUE,,,,,,amide,0.1,,,HLB,F4L/F3S,6.61,2,,3.00%,0.18891246,0.976,
EPYRB11-027,EPYRB11-027,TRUE,,,,,,amide,0.1,,,HLB,F4L/F3S,12.19,2,,8.30%,0.6381629,0.97,
EPYRB11-028,EPYRB11-028,TRUE,,,,,,amide,0.1,,,HLB,F4L,1.12,2,,5.60%,0.176558179,0.961,manual PurLCMS run/Virscidian lost alignment 
EPYRB11-029,EPYRB11-029,TRUE,,,,,,amide,0.1,,,HLB,F4L/F3S,7.39,2,,4.20%,0.119123591,0.985,
EPYRB11-030,EPYRB11-030,TRUE,,,,,,amide,0.1,,,HLB,F4L/F3S,9.52,2,,6.00%,0.89342693,0.96,
EPYRB11-031,EPYRB11-031,TRUE,,,,,,amide,0.1,,,HLB,F4L/F3S,16.34,2,,16.80%,0.127632419,0.98,
EPYRB11-032,EPYRB11-032,TRUE,,,,,,amide,0.1,,,HLB,F3L/F4S,16.25,2,,0.00%,0.355798146,0.93,
EPYRB11-033,EPYRB11-033,,,,,,,amide,0.1,,,HLB,F4L/F3S,12.75,1,,5.00%,,,RunNextMethod/Lu
EPYRB11-034,EPYRB11-034,TRUE,,,,,,amide,0.1,,,HLB,F4L/F3S,16.98,2,,13.70%,0.13694137,0.9265,
EPYRB11-035,EPYRB11-035,TRUE,,,,,,amide,0.1,,,HLB,F3L/F4S,13.68,1,,12.70%,0.288926927,0.75,F3/F4 ~ even COI
EP4RP09-065,EP4RP09-065,TRUE,,,,,,Suzuki coupling,0.1,,,MCX,F3L/F4L,7.47,1,,4.30%,0.434792165,0.36,
EP4RP14-001,EP4RP14-001,TRUE,,,,,,Suzuki coupling,0.1,,,MCX,F3L,18.57,1,,4.50%,0.12353784,1,
EP4RP14-002,EP4RP14-002,TRUE,,,,,,Suzuki coupling,0.1,,,MCX,F3L/F4S,15.72,1,,7.60%,0.154479918,1,
EP4RP14-003,EP4RP14-003,TRUE,,,,,,Suzuki coupling,0.1,,,MCX,F3L/F4S,7.88,2,,9.20%,0.231446234,1,
EP4RP14-004,EP4RP14-004,TRUE,,,,,,Suzuki coupling,0.1,,,MCX,F3L/F4S,15.21,2,,8.10%,0.237462251,1,
EP4RP14-005,EP4RP14-005,TRUE,,,,,,Suzuki coupling,0.1,,,MCX,F3L/F4S,11.33,2,,17.10%,0.212425585,0.925,
EP4RP14-006,EP4RP14-006,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,19.22,1,,21.90%,0.533841159,1,
EP4RP14-007,EP4RP14-007,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,22.6,1,,3.86%,0.74418928,1,
EP4RP14-008,EP4RP14-008,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,6.15,1,,4.86%,0.93898538,,"RunNextMethod twice, manualy PurLCMS/Lu"
EP4RP14-009,EP4RP14-009,TRUE,,,,,,,0.1,,,MCX,F3L,13.89,1,,19.20%,0.141943398,1,
EP4RP14-010,EP4RP14-010,TRUE,,,,,,,0.1,,,MCX,F3L,14.95,1,,14.00%,0.53721326,1,
EP4RP14-011,EP4RP14-011,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,12.65,1,,4.30%,0.4295319,1,
EP4RP14-012,EP4RP14-012,TRUE,,,,,,,0.1,,,MCX,F3L,12.66,1,,17.69%,0.129779978,1,
EP4RP14-013,EP4RP14-013,TRUE,,,,,,,0.1,,,MCX,F3L,13.6,1,,11.68%,0.456598611,1,
EP4RP14-014,EP4RP14-014,TRUE,,,,,,,0.1,,,MCX,F3L,12.53,1,,1.34%,0.35366752,1,
EP4RP14-015,EP4RP14-015,TRUE,,,,,,,0.1,,,MCX,F3L,17.3,1,,19.20%,0.258222411,1,
EP4RP14-016,EP4RP14-016,TRUE,,,,,,,0.1,,,MCX,F3L/F4L,14.3,1,,21.90%,0.485559658,0.995,2 isobars 
EP4RP14-017,EP4RP14-017,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,12.8,1,,2.30%,0.572683769,1,
EP4RP14-018,EP4RP14-018,TRUE,,,,,,,0.1,,,MCX,F3L,9.6,1,,0.00%,0.478299797,1,
EP4RP14-019,EP4RP14-019,,,,,,,,0.1,,,MCX,F3L,12.99,1,,15.50%,,,supertent not transferred to cartridge for cycle 1 but found COI in F3/ will rerun SPE again
EP4RP14-021,EP4RP14-021,TRUE,,,,,,,0.1,,,MCX,F3L,9.73,1,,19.10%,0.48386898,0.993,
EP4RP14-022,EP4RP14-022,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,13.42,1,,16.20%,0.5167831,1,
EP4RP14-028,EP4RP14-028,TRUE,,,,,,,0.1,,,MCX,F3L/F4L,17.38,1,,7.40%,0.51493477,0.979,2 isobars
EP4RP14-029,EP4RP14-029,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,12.3,1,,14.80%,0.232463167,0.982,
EP4RP14-030,EP4RP14-030,TRUE,,,,,,,0.1,,,MCX,F3L,2.58,1,,17.20%,0.48161458,1,
EP4RP14-031,EP4RP14-031,TRUE,,,,,,,0.1,,,MCX,F3L,1.79,1,,11.00%,0.465645135,1,
EP4RP14-032,EP4RP14-032,TRUE,,,,,,,0.1,,,MCX,F3L,15.59,1,,11.20%,0.3332496,1,manual PurLCMS 
EP4RP14-033,EP4RP14-033,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,13.89,1,,16.60%,0.352933762,0.96,
EP4RP14-034,EP4RP14-034,TRUE,,,,,,,0.1,,,MCX,F3L,19.62,1,,1.30%,0.476532223,1,
EP4RP14-035,EP4RP14-035,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,1.6,1,,3.70%,0.335177351,1,
EP4RP14-036,EP4RP14-036,TRUE,,,,,,,0.1,,,MCX,F3L,13.73,1,,16.80%,0.1144214,0.973,"rerun, supertent didn’t transfer fully"
EPYRB13-004,EPYRB13-004,TRUE,,,,,,,0.1,,,MCX,F3L,1.82,1,,7.10%,0.66115725,0.987,
EPYRB13-005,EPYRB13-005,TRUE,,,,,,,0.1,,,MCX,F3L,1.97,1,,15.30%,0.26286565,0.98,
EPYRB13-006,EPYRB13-006,TRUE,,,,,,,0.1,,,MCX,F3L,23.65,1,,17.40%,0.566456868,0.993,
EP4RP14-037,EP4RP14-037,TRUE,,,,,,,0.1,,,MCX,F3L,27.38,1,,4.40%,0.56654555,0.924,
EP4RP14-038,EP4RP14-038,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,9.34,1,,11.90%,0.151672926,0.562,
EP4RP14-039,EP4RP14-039,TRUE,,,,,,,0.1,,,MCX,F3L,1.92,1,,6.70%,0.36377253,0.969,
EP4RP14-040,EP4RP14-040,TRUE,,,,,,,0.1,,,MCX,F3L,12.1,1,,12.40%,0.16742369,0.974,
EP4RP14-042,EP4RP14-042,TRUE,,,,,,,0.1,,,MCX,F3L,29.53,1,,6.50%,0.399881,0.987,
EP4RP14-043,EP4RP14-043,TRUE,,,,,,,0.1,,,MCX,F3L,12.3,1,,13.00%,0.224833622,0.981,RunNextMethod-Gemini and Lu. Manual PurLCMS
EP4RP14-044,EP4RP14-044,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,13.88,1,,14.20%,0.4996879,0.97,
EP4RP14-045,EP4RP14-045,TRUE,,,,,,,0.1,,,MCX,F3L,13.88,1,,27.50%,0.382551191,0.871,
EP4RP14-046,EP4RP14-046,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,11.73,1,,18.70%,0.74128763,1,
EP4RP14-047,EP4RP14-047,TRUE,,,,,,,0.1,,,MCX,F3L/F4L,1.83,1,,11.60%,0.61853159,0.992,2 isobars
EP4RP14-048,EP4RP14-048,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,11.92,1,,11.00%,0.348171,1,
EP4RP14-049,EP4RP14-049,TRUE,,,,,,,0.1,,,MCX,F3L,1.1,1,,5.80%,0.39837946,0.966,
EP4RP14-050,EP4RP14-050,TRUE,,,,,,,0.1,,,MCX,F3L,9.6,1,,8.40%,0.159289486,1,
EP4RP14-054,EP4RP14-054,TRUE,,,,,,,0.1,,,MCX,F3L,,1,,0.00%,0.2567863,0.918,
EP4RP14-055,EP4RP14-055,,,,,,,,0.1,,,MCX,F3L,14.5,,,2.60%,,,
EP4RP14-056,EP4RP14-056,TRUE,,,,,,,0.1,,,MCX,F3L,11.33,1,,16.30%,0.59165451,0.989,
EP4RP14-057,EP4RP14-057,TRUE,,,,,,,0.1,,,MCX,F3L,12.86,1,,15.80%,0.56446,0.65,
EP4RP14-058,EP4RP14-058,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,5.91,1,,3.70%,0.49244915,0.994,
EP4RP14-062,EP4RP14-062,TRUE,,,,,,,0.1,,,MCX,F3L,14.14,1,,9.10%,0.98889383,0.982,manual PurLCMS run
EP4RP14-066,EP4RP14-066,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,24.47,2,,21.30%,0.267548852,1,
EP4RP14-067,EP4RP14-067,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,13.66,1,,1.10%,0.591377273,0.961,manual PurLCMS 
EP4RP14-064,EP4RP14-064,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,11.13,1,,15.40%,0.298714529,0.988,
EP4RP14-065,EP4RP14-065,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,14.14,1,,9.10%,0.3814889,0.956,
EP4RP14-066,EP4RP14-066,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,24.47,1,,21.30%,0.267548852,1,
EP4RP14-067,EP4RP14-067,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,1.53,1,,13.50%,0.591377273,0.961,manual PurLCMS 
EP4RP16-001,EP4RP16-001,TRUE,,,,,,,0.1,,,MCX,F3L,12.78,1,,11.40%,0.431118375,0.956,
EP4RP16-002,EP4RP16-002,TRUE,,,,,,,0.1,,,MCX,F3L,14.35,1,,18.20%,0.34742152,0.979,
EP4RP16-003,EP4RP16-003,TRUE,,,,,,,0.1,,,MCX,F3L,13.11,1,,5.90%,0.56759767,0.994,
EP4RP16-004,EP4RP16-004,TRUE,,,,,,,0.1,,,HLB,F3L,2.88,1,,1.30%,0.17295258,1,extended evap
EP4RP16-005,EP4RP16-005,TRUE,,,,,,,0.1,,,HLB,F3L,29.5,1,,11.70%,0.26744366,0.988,extended evap
EP4RP16-006,EP4RP16-006,TRUE,,,,,,,0.1,,,HLB,F3L,11.19,2,,8.80%,0.353362781,0.9,offline SPE/SAP4 aborted
EP4RP16-007,EP4RP16-007,TRUE,,,,,,,0.1,,,MCX,F3L,21.13,1,,19.90%,0.25517218,0.955,
EP4RP16-008,EP4RP16-008,TRUE,,,,,,,0.1,,,MCX,F3L,21.87,2,,21.00%,0.59558732,0.974,offline SPE/SAP4 aborted
EP4RP16-010,EP4RP16-010,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,17.2,1,,5.40%,0.578676,0.977,
EP4RP16-011,EP4RP16-011,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,14.47,3,,12.10%,0.151623693,0.87,
EP4RP16-012,EP4RP16-012,TRUE,,,,,,,0.1,,,MCX,F3L,14.38,1,,2.80%,0.33882599,0.994,
EP4RP16-014,EP4RP16-014,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,21.3,1,,2.40%,0.57124821,0.982,
EP4RP16-013,EP4RP16-013,TRUE,,,,,,,0.1,,,MCX,F5,15.19,1,,12.40%,0.612475148,1,"supertent didn’t transfer fully, but no COI in crude so going through cycle 2 r1frsfwbqzxbfc"
EP4RP16-015,EP4RP16-015,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,13.7,1,,12.10%,0.36782821,0.813,
EP4RP16-017,EP4RP16-017,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,12.83,1,,13.00%,0.32864248,0.973,
EP4RP16-018,EP4RP16-018,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,1.21,1,,18.10%,0.337555939,0.975,
EP4RP16-019,EP4RP16-019,TRUE,,,,,,,0.1,,,MCX,F3L,,1,,0.00%,0.527522644,1,
EP4RP16-020,EP4RP16-020,,,,,,,,0.1,,,MCX,F3L,,,,9.00%,,,
EP4RP16-021,EP4RP16-021,TRUE,,,,,,,0.1,,,MCX,F3L,20.81,2,,0.00%,0.261558925,0.962,
EPYRB17-006,EPYRB17-006,,,,,,,,0.4,,,MCX,F1L/F2S,,,,0.00%,,,
EPYRB17-007,EPYRB17-007,,,,,,,,0.4,,,MCX,F1L/F2S,,,,0.00%,,,
EPYRB17-008,EPYRB17-008,,,,,,,,0.4,,,MCX,F1L/F2S,,,,0.00%,,,
EPYRB17-009,EPYRB17-009,,,,,,,,0.4,,,MCX,F1L/F3S,,,,16.60%,,,
EP4RP16-022,EP4RP16-022,TRUE,,,,,,,0.1,,,MCX,F3L,9.1,1,,0.00%,0.393273825,0.969,
EP4RP16-023,EP4RP16-023,,,,,,,,0.1,,,MCX,F3L,17.55,,,18.50%,,,
EP4RP16-025,EP4RP16-025,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,26.62,1,,19.70%,0.56389866,0.983,
EP4RP16-026,EP4RP16-026,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,26.85,1,,9.60%,0.4839388,0.986,
EP4RP16-027,EP4RP16-027,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,1.82,1,,5.30%,0.268825562,0.939,
EP4RP16-028,EP4RP16-028,TRUE,,,,,,,0.1,,,MCX,F3L,15.6,1,,19.50%,0.144355318,0.994,
EP4RP16-029,EP4RP16-029,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,24.39,1,,7.20%,0.564946759,1,
EP4RP16-030,EP4RP16-030,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,12.83,1,,18.00%,0.2167888,0.98,
EP4RP16-032,EP4RP16-032,TRUE,,,,,,,0.1,,,HLB,F3L,14.23,1,,22.30%,0.42842544,0.969,
EP4RP16-033,EP4RP16-033,TRUE,,,,,,,0.1,,,MCX,F3L,7.41,1,,2.00%,0.62919935,0.994,
EPYRB22-013,EPYRB22-013,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,9.94,1,,1.00%,0.78112691,0.99,
EPYRB22-015,EPYRB22-015,TRUE,,,,,,,0.1,,,MCX,F3L,,1,,0.00%,0.39991857,,
EPYRB22-016,EPYRB22-016,,,,,,,,0.1,,,MCX,F3L,1.45,3,,2.70%,,,
EPYRB22-017,EPYRB22-017,TRUE,,,,,,,0.1,,,MCX,F3L/F1S,14.22,1,,9.30%,0.9353,0.981,
EP4RP16-024,EP4RP16-024,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,,3,,0.00%,0.27138672,0.984,
EP4RP16-031,EP4RP16-031,,,,,,,,0.1,,,MCX,,11.65,,,15.70%,,,
EP4RP16-034,EP4RP16-034,TRUE,,,,,,,0.1,,,MCX,F3L,12.66,1,,8.50%,0.39632475,0.983,
EP4RP16-035,EP4RP16-035,TRUE,,,,,,,0.1,,,MCX,F3L,25.88,1,,9.40%,0.2846865,1,
EP4RP16-036,EP4RP16-036,TRUE,,,,,,,0.1,,,MCX,F3L,12.11,2,,6.80%,0.27794438,0.941,
EP4RP16-037,EP4RP16-037,TRUE,,,,,,,0.1,,,MCX,F3L,9.78,1,,1.20%,0.2158787,0.995,
EP4RP16-038,EP4RP16-038,TRUE,,,,,,,0.1,,,MCX,F5L,23.58,1,,14.50%,0.2542936,0.992,cycle 2-r1ft4hvwn7tre5
EP4RP16-039,EP4RP16-039,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,13.93,2,,18.10%,0.423816477,1,
EP4RP16-040,EP4RP16-040,TRUE,,,,,,,0.1,,,MCX,F3L,12.53,1,,18.30%,0.4428158,0.991,
EP4RP16-041,EP4RP16-041,TRUE,,,,,,,0.1,,,MCX,F3L,9.56,1,,16.10%,0.5412573,0.98,
EP4RP16-042,EP4RP16-042,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,16.93,2,,14.50%,0.45817639,0.994,
EP4RP16-043,EP4RP16-043,TRUE,,,,,,,0.1,,,MCX,F5L,18.2,2,,15.00%,0.427579378,0.813,cycle 2-r1ft7rtwdjzw43
EP4RP16-044,EP4RP16-044,TRUE,,,,,,,0.1,,,MCX,F3L,23.42,1,,2.50%,0.43966355,1,
EP4RP16-045,EP4RP16-045,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,2.54,1,,9.40%,0.567646586,0.968,
EP4RP16-047,EP4RP16-047,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,16.46,1,,5.80%,0.31196542,0.978,
EP4RP16-048,EP4RP16-048,TRUE,,,,,,,0.1,,,MCX,F3L,15.2,1,,19.40%,0.166644252,0.936,
EP4RP16-049,EP4RP16-049,TRUE,,,,,,,0.1,,,MCX,F5,21.43,1,,17.10%,0.54785255,0.859,"supertent didn’t transfer, cycle 2-r1ft84gpehzbbg"
EP4RP16-050,EP4RP16-050,TRUE,,,,,,,0.1,,,MCX,F3L,17.52,1,,8.20%,0.46836368,0.995,
EP4RP16-051,EP4RP16-051,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,17.74,1,,17.50%,0.281672415,0.97,
EP4RP16-052,EP4RP16-052,TRUE,,,,,,,0.1,,,MCX,F5,2.8,1,,1.70%,0.52375744,1,SPE Fract 3 did not elute. R1ftbetcynyz6f=F5
EP4RP16-053,EP4RP16-053,TRUE,,,,,,,0.1,,,MCX,F3L,14.45,2,,1.90%,0.4227844,,manual XML
EP4RP16-054,EP4RP16-054,TRUE,,,,,,,0.1,,,MCX,F3L,18.25,1,,19.50%,0.391932447,1,
EP4RP16-055,EP4RP16-055,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,11.48,1,,14.10%,0.4869765,0.83,
EP4RP16-056,EP4RP16-056,TRUE,,,,,,,0.1,,,MCX,F3L,24.65,1,,5.11%,0.4597246,0.968,
EP4RP16-057,EP4RP16-057,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,14.7,1,,13.00%,0.167376351,0.92,
EP4RP16-058,EP4RP16-058,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,21.3,1,,23.90%,0.414924516,0.989,
EP4RP16-059,EP4RP16-059,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,14.22,1,,25.70%,0.585124614,0.994,
EP4RP16-060,EP4RP16-060,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,1.89,1,,9.10%,0.63228854,0.99,
EP4RP16-061,EP4RP16-061,TRUE,,,,,,,0.1,,,MCX,F3L,9.78,2,,14.40%,0.275498774,0.994,
EP4RP16-062,EP4RP16-062,TRUE,,,,,,,0.1,,,MCX,F3L,11.85,1,,18.00%,0.456664447,0.994,
EP4RP16-063,EP4RP16-063,TRUE,,,,,,,0.1,,,MCX,F3L,15.77,1,,15.00%,0.484613521,0.994,
EP4RP16-064,EP4RP16-064,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,4.75,1,,1.50%,0.3922389,0.992,
EPYRB17-036,EPYRB17-036,TRUE,,,,,,,0.7,,,MCX,F2L/F1S,,1,,0.00%,0.5944467,,extend evap to 5.5hours
EPYRB17-037,EPYRB17-037,,,,,,,,0.7,,,MCX,F1L,40.88,,,26.40%,,,extend evap to 5.5hours
EPYRB20-002,EPYRB20-002,TRUE,,,,,,,0.1,,,HLB,F3L/F4S,,2,,0.00%,0.635871295,0.93,extended evap
EPYRB20-003,EPYRB20-003,,,,,,,,0.1,,,HLB,,12.86,,,14.60%,,,"crashed out in water fractions, offline elution failed. No SPE fractions collected in SAP4"
EPYRB18-002,EPYRB18-002,TRUE,,,,,,,0.1,,,MCX,F2L/F1S,,1,,0.00%,0.4886451,0.971,extended evap tp 2.5hrs
EPYRB18-003,EPYRB18-003,,,,,,,,0.1,,,MCX,,,,,0.00%,,,not enough COI for prep. F1=height of 38. low COI in crudes 
EPYRB18-004,EPYRB18-004,,,,,,,,0.1,,,MCX,F2L,,,,0.00%,,,Low COI in crudes 
EPYRB18-005,EPYRB18-005,,,,,,,,0.1,,,MCX,F1L,13.2,,,12.30%,,,Low COI in crudes. Extended evap offline overnight
EP4RP23-001,EP4RP23-001,TRUE,,,,,,,0.1,,,MCX,F3L,1.98,1,,8.10%,0.33232941,0.992,Isobar1
EP4RP23-002,EP4RP23-002,TRUE,,,,,,,0.1,,,MCX,F3L,9.39,1,,5.50%,0.218817346,0.989,
EP4RP23-003,EP4RP23-003,TRUE,,,,,,,0.1,,,MCX,F5,1.68,2,,11.90%,0.14259268,0.937,cycle 2-r1furuwhtds4zy
EP4RP23-004,EP4RP23-004,TRUE,,,,,,,0.1,,,MCX,F3L,11.64,1,,17.20%,0.331327796,1,
EPYRB21-012,EPYRB21-012,TRUE,,,,,,,0.1,,,MCX,F3L,,1,,0.00%,0.54184512,1,
EP4RP23-006,EP4RP23-006,,,,,,,,0.1,,,MCX,F4L/F3S,14.39,,,12.40%,,,
EP4RP23-007,EP4RP23-007,TRUE,,,,,,,0.1,,,MCX,F3L,18.21,1,,1.70%,0.389778722,0.99,
EP4RP23-008,EP4RP23-008,TRUE,,,,,,,0.1,,,MCX,F3L,19.65,1,,14.70%,0.4617665,0.993,
EP4RP23-009,EP4RP23-009,TRUE,,,,,,,0.1,,,MCX,F3L,9.49,1,,9.40%,0.428384564,0.94,
EP4RP23-011,EP4RP23-011,TRUE,,,,,,,0.1,,,MCX,F3L,14.33,1,,16.10%,0.2398951,0.99,
EP4RP23-012,EP4RP23-012,TRUE,,,,,,,0.1,,,MCX,F3L,1.9,1,,16.60%,0.5925213,1,
EP4RP23-013,EP4RP23-013,TRUE,,,,,,,0.1,,,MCX,F3L,11.68,1,,19.30%,0.518565831,0.994,
EP4RP23-014,EP4RP23-014,TRUE,,,,,,,0.1,,,MCX,F3L,16.66,1,,21.90%,0.51418143,0.981,
EP4RP23-015,EP4RP23-015,TRUE,,,,,,,0.1,,,MCX,F3L,,1,,0.00%,0.528816147,1,
EPYRB20-006,EPYRB20-006,,,,,,,,0.1,,,HLB,,1.66,,,123.10%,,,crashed out/tossed out
EPYRB17-041,EPYRB17-041,TRUE,,,,,,,0.7,,,MCX,F1L,11.22,1,,7.00%,0.59597973,,forced RunNextMethod
EP4RP23-016,EP4RP23-016,TRUE,,,,,,,0.1,,,MCX,F3L,,1,,0.00%,0.1888154,0.982,
EP4RP23-017,EP4RP23-017,,,,,,,,0.1,,,MCX,F3L,11,2,,6.00%,,,
EP4RP23-018,EP4RP23-018,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,11.85,2,,7.80%,0.174357926,1,
EP4RP23-019,EP4RP23-019,TRUE,,,,,,,0.1,,,MCX,F3L,6.69,1,,4.00%,0.249119564,0.753,r1fvn5fdmt8eqg-cycle 2 on accident (SAP5-1 issues)=Genreated a PurLCMs run though! manual PurLCMS
EP4RP23-020,EP4RP23-020,TRUE,,,,,,,0.1,,,MCX,F3L,1.25,1,,4.70%,0.12527179,1,2 isobars
EP4RP23-021,EP4RP23-021,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,15.99,1,,6.80%,0.13346587,0.994,
EP4RP23-022,EP4RP23-022,TRUE,,,,,,,0.1,,,MCX,F3L,16.34,2,,16.90%,0.199328613,0.844,
EP4RP23-023,EP4RP23-023,TRUE,,,,,,,0.1,,,MCX,F3L,11.73,1,,12.10%,0.47999194,0.993,
EP4RP23-024,EP4RP23-024,TRUE,,,,,,,0.1,,,MCX,F3L,15.14,1,,12.70%,0.333223672,1,
EP4RP23-025,EP4RP23-025,TRUE,,,,,,,0.1,,,MCX,F3L,12.74,1,,14.60%,0.334989285,1,
EP4RP23-026,EP4RP23-026,TRUE,,,,,,,0.1,,,MCX,F3L,12.76,1,,17.80%,0.46482324,0.989,
EP4RP23-027,EP4RP23-027,TRUE,,,,,,,0.1,,,MCX,F3L,11.92,2,,15.90%,0.514229,1,
EP4RP23-028,EP4RP23-028,TRUE,,,,,,,0.1,,,MCX,F3L,14.24,1,,11.10%,0.43193484,0.987,
EP4RP23-029,EP4RP23-029,TRUE,,,,,,,0.1,,,MCX,F3L,12.73,1,,5.63%,0.34466655,0.864,
EP4RP23-030,EP4RP23-030,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,32.96,1,,13.20%,0.171573778,0.985,
EP4RP23-031,EP4RP23-031,TRUE,,,,,,,0.1,,,MCX,F3L,13.78,1,,12.30%,0.3635593,0.993,M+1=364
EP4RP23-032,EP4RP23-032,TRUE,,,,,,,0.1,,,MCX,F3L,,1,,0.00%,0.3652375,1,M+1=342
EP4RP23-033,EP4RP23-033,,,,,,,,0.1,,,MCX,F3L,12.51,,,6.50%,,,
EP4RP23-034,EP4RP23-034,TRUE,,,,,,,0.1,,,MCX,F3L,16.68,2,,2.90%,0.175646183,0.988,
EP4RP23-035,EP4RP23-035,TRUE,,,,,,,0.1,,,MCX,F3L,1.76,1,,15.60%,0.62738487,0.963,
EP4RP23-037,EP4RP23-037,TRUE,,,,,,,0.1,,,MCX,F3L,11.67,3,,11.40%,0.389833266,0.97,
EP4RP23-039,EP4RP23-039,TRUE,,,,,,,0.1,,,MCX,F3L,32.59,1,,17.30%,0.33421529,0.984,
EP4RP23-040,EP4RP23-040,TRUE,,,,,,,0.1,,,MCX,F3L,12.4,1,,6.10%,0.44918245,0.978,
EP4RP23-041,EP4RP23-041,TRUE,,,,,,,0.1,,,MCX,F3L,4.11,2,,1.50%,0.18645613,0.96,
EP4RP23-042,EP4RP23-042,TRUE,,,,,,,0.1,,,MCX,F3L,,4,,0.00%,0.45167492,,
EPYRB17-048,EPYRB17-048,,,,,,,,0.7,,,MCX,,21.55,,,4.30%,,,LpH-in SPE method
EP4RP25-001,EP4RP25-001,TRUE,,,,,,,0.1,,,MCX,F3L,2.31,1,,3.60%,0.1227926,1,
EP4RP25-004,EP4RP25-004,TRUE,,,,,,,0.1,,,MCX,F3L,17.96,2,,19.40%,0.116458657,1,
EP4RP25-005,EP4RP25-005,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,16.93,1,,11.90%,0.6486268,0.988,
EP4RP25-006,EP4RP25-006,TRUE,,,,,,,0.1,,,MCX,F3L/F4S,4.98,1,,2.20%,0.448831773,0.986,
EPYRB21-053,EPYRB21-053,TRUE,,,,,,,0.1,,,MCX,F3L,12.2,1,,2.50%,0.6182942,0.993,"typo in SPE run, manual PurLCMS run, manually corrected SIS formula"
EP4RP25-007,EP4RP25-007,TRUE,,,,,,,0.1,,,MCX,F3L,16.54,2,,4.40%,0.84135715,1,
